id,osm_id,name,number,street,postal_code,city,country,country_code,status,lat,lon,website,phone,fax,year,tags,description,stats_payantes,stats_gratuites
5904301,81168271.0,Musée Benoît de Puydt,,Rue des Viviers,59270,Bailleul,France,fr,open,50.7407272,2.7345033127504697,,,,2003,label:musee de france,,2006,1992
5917801,83720907.0,Musée de la Chartreuse,,Rue des Chartreux,59500,Douai,France,fr,open,50.3746382,3.075940072347347,,,,2003,label:musee de france,,10564,25887
5918301,,Musée des Beaux-Arts,,,,DUNKERQUE,France,fr,open,,,,,,2003,label:musee de france,,4794,12324
5920501,1719221067.0,Musée Municipal d'Escaudain,,Rue Paul Bert,59124,Escaudain,France,fr,open,50.3330601,3.3443559,,,,2003,label:musee de france,,0,1000
5924901,4635200763.0,Ecomusée de la Région,,,4845,Surister,België / Belgique / Belgien,be,open,50.5480195,5.9426894,,,,2003,label:musee de france,,48399,0
5927301,178161634.0,Musée du Dessin et de l'Estampe Originale,,Allée des Marronniers,59820,Gravelines,France,fr,open,50.986066,2.123488242316782,,,,2003,label:musee de france,,7398,3239
5913601,75875248.0,Musée Départemental Matisse,,Rue Charles Seydoux,59360,Le Cateau-Cambrésis,France,fr,open,50.10631,3.5407261226588345,,,,2003,label:musee de france,,59267,54324
5935003,41065833.0,Musée d'Histoire Naturelle et de Géologie,19,Rue de Bruxelles,59000,Lille,France,fr,open,50.6266587,3.06701952992126,,,,2003,label:musee de france,,21525,27086
5935002,152835085.0,Palais des Beaux-Arts de Lille,,Place de la République,59000,Lille,France,fr,open,50.63045815,3.062811094444448,,,,2003,label:musee de france,,84762,63052
5900901,153320966.0,Musée d'Art Moderne de Lille Métropole,1,Allée du Musée,59650,Villeneuve-d'Ascq,France,fr,open,50.6375976,3.150668386787098,,,,2003,label:musee de france,,60833,18131
6216004,18822516.0,Muséum d'Histoire Naturelle,,Boulogne Sur Mer,C1187AAN,Buenos Aires,Argentina,ar,closed,-34.603178,-58.4063017,,,,2003,label:musee de france,,0,0
6258801,,Musée d'Art et d'Histoire Roger Rodière,,,,MONTREUIL-SUR-MER,France,fr,closed,,,,,,2003,label:musee de france,,0,0
1404701,2578288672.0,Musée Baron Gérard,37,Rue du Bienvenu,14400,Bayeux,France,fr,open,49.2761648,-0.7036632,,,,2003,label:musee de france,,1483,12054
1405501,,Musée Langlois,,,,BEAUMONT-EN-AUGE,France,fr,open,,,,,,2003,label:musee de france,,99,0
1411825,110462215.0,Musée de la Poste et des Techniques de communication,,Rue de la Mer,14530,Luc-sur-Mer,France,fr,open,49.31784225,-0.3551719686191426,,,,2003,label:musee de france,,2939,4230
1447801,5867247985.0,Musée Municipal,107,Rue Grande,14290,Orbec,France,fr,open,49.0222179,0.4065429,,,,2003,label:musee de france,,0,3136
1465401,,Musée des Techniques Fromagères,,,,SAINT-PIERRE-SUR-DIVES,France,fr,open,,,,,,2003,label:musee de france,,965,0
5056201,39578602.0,Musée Maritime de l'Ile de Tatihou,,Le Run,50550,,France,fr,open,49.59021435,-1.2467517830058594,,,,2003,label:musee de france,,49664,0
6116901,11561463.0,Musée du Château de Flers,268,Rue Jules Guesde,59650,Villeneuve-d'Ascq,France,fr,open,50.638618050000005,3.1301791408474804,,,,2003,label:musee de france,,2339,2852
6137901,4317391883.0,Musée Départemental des Arts et Traditions Populaires du Perche,,D 277,61130,Saint-Cyr-la-Rosière,France,fr,open,48.3249849,0.6549988,,,,2003,label:musee de france,,12014,3511
2705601,1848184518.0,Musée Municipal,,Place de la République,27300,Bernay,France,fr,open,49.0891535,0.5986718,,,,2003,label:musee de france,,3172,6326
2722901,,Musée de l'Ancien Evêché,,,,EVREUX,France,fr,open,,,,,,2003,label:musee de france,,7147,6201
2701601,822879929.0,Musée Municipal Nicolas Poussin,,Rue Sainte-Clotilde,27700,Les Andelys,France,fr,open,49.2459998,1.4197004594256404,,,,2003,label:musee de france,,651,597
2768101,1612275797.0,Musée municipal de Vernon,,Rue du Pont,27200,Vernon,France,fr,open,49.094892,1.4850183,,,,2003,label:musee de france,,1965,5518
7615701,6387889660.0,Pavillon Flaubert,18,Quai Gustave Flaubert,76380,Canteleu,France,fr,open,49.4345539,1.0301697,,,,2003,label:musee de france,,778,0
7616402,2382698870.0,Maison des Templiers,,Rue Thomas Bazin,76490,Rouen,France,fr,open,49.5253513,0.7258829,,,,2003,label:musee de france,,774,121
7616401,479793340.0,Musée de la Marine de Seine,,Véloroute du Val de Seine,76490,Rouen,France,fr,open,49.5243684,0.7222076852299901,,,,2003,label:musee de france,,4673,2195
7625501,972189944.0,Musée Louis-Philippe du Château d'Eu,,Allée du Cheval,76260,Eu,France,fr,open,50.0493649,1.4171188,,,,2003,label:musee de france,,2533,2399
7635105,10067814.0,La Maison de l'Armateur,3,Quai de l'Île,76600,Le Havre,France,fr,open,49.4869259,0.1127715499247349,,,,2003,label:musee de france,,0,182
7654009,8063434964.0,Musée-Maison Natale Pierre Corneille,,Rue de la Pie,76000,Rouen,France,fr,open,49.4430989,1.0867988,,,,2003,label:musee de france,,691,1618
7662401,1826563.0,Association de l'Horlogerie Aliermontaise,,,76510,Saint-Nicolas-d'Aliermont,France,fr,open,49.878403,1.2140639,,,,2003,label:musee de france,,516,155
4403601,272817005.0,Musée Municipal,,Rue du Grand Conde,44520,Moisdon-la-Rivière,France,fr,closed,47.6048045,-1.3481625114296083,,,,2003,label:musee de france,,0,0
4900708,178351.0,Muséum d'Histoire Naturelle,,,,Angers,France,fr,open,47.4739884,-0.5515588,,,,2003,label:musee de france,,4597,10638
4929201,2427017251.0,Musée de la Vigne et du Vin d'Anjou,,Rue de la Coudraye,49750,Angers,France,fr,open,47.2999784,-0.6335965,,,,2003,label:musee de france,,7118,1516
5306201,,Musée d'Art et d'Archéologie Hôtel Fouquet,,,,CHATEAU-GONTIER,France,fr,open,,,,,,2003,label:musee de france,,74,289
7218199,65554014.0,Musée Vert Véron-de-Forbonnais,204,Avenue Jean Jaurès,72100,Le Mans,France,fr,open,47.98672035,0.2079174534023106,,,,2003,label:musee de france,,13721,2120
8509201,107599748.0,Musée Vendéen,,Place du 137e Regiment d'Infanterie,85200,Fontenay-le-Comte,France,fr,open,46.467419,-0.8075718066037738,,,,2003,label:musee de france,,2276,4756
8519101,86235738.0,Musée Municipal,,Rue Jean Jaurès,85000,La Roche-sur-Yon,France,fr,open,46.66976595,-1.4288346975641009,,,,2003,label:musee de france,,0,7889
8528401,,Musée Milcendeau Jean-Yole,,,,SOULLANS,France,fr,open,,,,,,2003,label:musee de france,,1504,1925
0236102,1418418104.0,Familistère de Guise,,Cité Familistère,02120,Guise,France,fr,open,49.9045566,3.6252747,,,,2003,label:musee de france,,20052,0
0238101,4239502337.0,Musée - Centre de Documentation Alfred Desmasures,,Impasse du Château,02500,Hirson,France,fr,open,49.9260179,4.0792224,,,,2003,label:musee de france,,0,973
0281001,2306316571.0,Musée Alexandre Dumas,,Rue Démoustier,02600,Villers-Cotterêts,France,fr,open,49.2530103,3.0896156,,,,2003,label:musee de france,,2285,433
6015901,1789074264.0,Musée du Château de Compiègne,,Place du Général de Gaulle,60200,Compiègne,France,fr,open,49.4188454,2.830196,,,,2003,label:musee de france,,37986,75154
6015904,105680987.0,Musée Antoine Vivenel,,Rue de la Baguette,60200,Compiègne,France,fr,open,49.41750445,2.8211998626844323,,,,2003,label:musee de france,,1025,6532
6047101,2403483347.0,Musée du Noyonnais,,Rue de l'Évéché,60400,Noyon,France,fr,open,49.5815691,3.0004427,,,,2003,label:musee de france,,936,2409
8002101,140247228.0,Musée de Picardie,,Rue Jules Lardière,80000,Amiens,France,fr,open,49.890586,2.295218366576949,,,,2003,label:musee de france,,24306,32661
8062001,193012404.0,Musée Alfred Danicourt,,Rue de la Résistance,80200,Péronne,France,fr,open,49.929138,2.9306000138110875,,,,2003,label:musee de france,,0,1600
1601501,,Musée des Beaux-Arts,,,,ANGOULEME,France,fr,closed,,,,,,2003,label:musee de france,,0,0
1601502,44840732.0,Atelier - Musée du Papier,,Rue de Bordeaux,16000,Saint-Cybard,France,fr,open,45.65355635,0.1495325417727163,,,,2003,label:musee de france,,0,10396
1610201,65523448.0,Musée Municipal de Cognac,48,Boulevard Denfert-Rochereau,16100,Cognac,France,fr,open,45.695926150000005,-0.3255743962539212,,,,2003,label:musee de france,,2162,9565
1716801,92529363.0,Musée Régional de Fouras,,Place Vauban,17450,Fouras,France,fr,open,45.986004,-1.0975170518659043,,,,2003,label:musee de france,,10000,0
1730002,2403784182.0,Musée du Nouveau Monde,,Rue Fleuriau,17000,La Rochelle,France,fr,open,46.161682,-1.1515984,,,,2003,label:musee de france,,4765,5340
1721801,,Musée Cappon,,,,MARANS,France,fr,open,,,,,,2003,label:musee de france,,90,15
1741502,136636544.0,Musée du Présidial,,Rue André Lemoyne,17100,Saintes,France,fr,open,45.74660175,-0.6320098487431683,,,,2003,label:musee de france,,1117,2528
1736901,4200451910.0,Musée Ernest Cognacq,,Avenue Victor Bouthillier,17410,Saint-Martin-de-Ré,France,fr,open,46.2054197,-1.3652403,,,,2003,label:musee de france,,7959,4322
7919103,795257552.0,Musée ethnographique et archéologique du Donjon,26,Avenue de Limoges,79000,Niort,France,fr,open,46.3210536,-0.454416,,,,2003,label:musee de france,,11731,0
8606602,2541482016.0,Musée Municipal de l'Hôtel de Sully,,Rue du Vieux Palais,86100,Châtellerault,France,fr,open,46.8158293,0.5419934,,,,2003,label:musee de france,,1422,1606
0401901,5820118153.0,Musée de la vallée,,D 25,04530,Les Prats,France,fr,open,44.5154275,6.7524549,,,,2003,label:musee de france,,14446,3609
0411101,5921065703.0,Musée de Salagon,,D 13,04300,Mane,France,fr,open,43.9352027,5.7592489,,,,2003,label:musee de france,,25380,4620
0416601,,Musée Archéologique,,,,RIEZ-LA-ROMAINE,France,fr,open,,,,,,2003,label:musee de france,,897,112
0422701,7973813938.0,Musée archéologique,,Venelle de la Béate,43600,Sainte-Sigolène,France,fr,open,45.2575515,4.2167147,,,,2003,label:musee de france,,1260,134
0602902,2824215844.0,Musée de la Mer,,Allée des Eucalyptus,06407,Cannes,France,fr,open,43.523904,7.0453202,,,,2003,label:musee de france,,15684,19945
0606902,68051130.0,Musée d'Art et d'Histoire de Provence,,Place Mariejol,06600,Antibes,France,fr,open,43.58070895,7.128259617884984,,,,2003,label:musee de france,,8755,0
0608305,137784549.0,Musée des Beaux-Arts,,Avenue de la Madone,06500,Menton,France,fr,open,43.766634,7.487974850304882,,,,2003,label:musee de france,,0,12595
0608303,137783866.0,Musée de Préhistoire Régionale,,Rue Lieutenant Bosano,06500,Menton,France,fr,open,43.777006,7.503394160358056,,,,2003,label:musee de france,,0,12278
0608804,708311359.0,Musée d'Art Naïf Anatole Jakovsky,,Avenue du Rond-Point,06206,Nice,France,fr,open,43.68595375,7.232618735926904,,,,2003,label:musee de france,,4082,11168
1300107,86887992.0,Muséum d'Histoire Naturelle,166,Avenue Jean Monnet,13090,Aix-en-Provence,France,fr,open,43.5333952,5.4236948895737775,,,,2003,label:musee de france,,7976,18091
1300404,,Muséon Arlaten,,,,ARLES,France,fr,open,,,,,,2003,label:musee de france,,20105,14087
1305001,53278966.0,Musée Folklorique du Vieux Lambesc,4,Rue du Jas,13410,Lambesc,France,fr,open,43.651854,5.2617514637076,,,,2003,label:musee de france,,159,518
1301103,446697908.0,Musée d'Histoire et d'Archéologie des Baux-de-Provence (Château),,Place Louis Jou,13520,Les Baux-de-Provence,France,fr,open,43.74474145,4.794991401666666,,,,2003,label:musee de france,,274402,0
1301104,,Fondation Louis Jou,,,,LES-BAUX-DE-PROVENCE,France,fr,open,,,,,,2003,label:musee de france,,147,1519
1305506,76469.0,Cabinet des Monnaies et Médailles de Marseille,,,13000,Marseille,France,fr,open,43.2961743,5.3699525,,,,2003,label:musee de france,,0,0
1305502,,Musée du Vieux Marseille,,,,MARSEILLE,France,fr,open,,,,,,2003,label:musee de france,,326,1898
1309101,921273362.0,Musée Suffren et du Vieux Saint-Cannat,,Rue du Docteur Roux,13760,Saint-Cannat,France,fr,open,43.6212577,5.2973598,,,,2003,label:musee de france,,0,8683
8313201,,Musée du Vêtement Provençal (Jean Aicard),,,,SOLLIES-VILLE,France,fr,open,,,,,,2003,label:musee de france,,0,3505
8313704,842473302.0,Musée National de la Marine de Toulon,,Sortie de l'Arsenal,83800,Toulon,France,fr,open,43.12182215,5.928354983793765,,,,2003,label:musee de france,,16508,14370
8400704,1490236424.0,Musée Calvet (et musée Lapidaire),,Cours du Musée Calvet,84000,Avignon,France,fr,open,43.9469675,4.8036302,,,,2003,label:musee de france,,18145,22130
8403103,1802571381.0,Musée Comtadin-Duplessis,,Rue du Collège,84200,Carpentras,France,fr,open,44.054376,5.046289,,,,2003,label:musee de france,,882,855
8403501,5111377213.0,Synagogue Musée Juif Comtadin,,Rue Hébraïque,84300,Cavaillon,France,fr,open,43.8371707,5.0385983,,,,2003,label:musee de france,,5026,0
8406801,,Musée Philippe de Girard,,,,LOUMARIN - CADENET,France,fr,closed,,,,,,2003,label:musee de france,,0,0
8412301,749483617.0,Musée Municipal,,Rue du Musée,84390,Sault,France,fr,open,44.0911406,5.4084718,,,,2003,label:musee de france,,0,1062
8413701,88549191.0,Musée Archéologique Théo Desplans,,Rue Burrus,84110,Vaison-la-Romaine,France,fr,open,44.2428537,5.074630722674918,,,,2003,label:musee de france,,70952,750
0105302,,Musée Départemental des Pays De l'Ain,,,,BOURG-EN-BRESSE,France,fr,open,,,,,,2003,label:musee de france,,0,0
0128301,1536396604.0,Musée du Peigne et de la Plasturgie,,Rue Capitaine Montreal,01100,Veyziat,France,fr,open,46.2607789,5.6465246,,,,2003,label:musee de france,,2404,995
0113701,700244363.0,Musée Départemental du Revermont,,Rue Principale,01370,Bourg-en-Bresse,France,fr,open,46.30032775,5.389046761156977,,,,2003,label:musee de france,,5520,14672
0718601,8313178925.0,Musée de la terre ardéchoise,,Voie Douce de la Payre,07000,Privas,France,fr,open,44.7196687,4.6011043,,,,2003,label:musee de france,,150,60
2619801,3847795321.0,Musée du Château des Adhémars,,Place Saint-Martin,26200,Montélimar,France,fr,open,44.5622891,4.7528529,,,,2003,label:musee de france,,8095,1075
2636401,,Musée du site Préhistorique,,,,VASSIEUX-EN-VERCORS,France,fr,open,,,,,,2003,label:musee de france,,17605,0
7422501,7056652026.0,"Notre histoire, Musée de Rumilly",,Place de la Manufacture,74150,Rumilly,France,fr,open,45.8619761,5.9480724,,,,2003,label:musee de france,,0,1452
7428001,4460540284.0,Musée des Vallées de Thônes,1,Rue Blanche,74230,Thônes,France,fr,open,45.8816772,6.3240667,,,,2003,label:musee de france,,1838,617
3808201,,Musée - Parc Archéologique du Lac de Paladru,,,,CHARAVINES,France,fr,open,,,,,,2003,label:musee de france,,5274,7486
3826901,1654912102.0,Musée Matheysin,,Rue Colonel Escallon,38350,La Mure,France,fr,open,44.9046933,5.7845917,,,,2003,label:musee de france,,1824,2338
3854403,2675390826.0,Musée des Beaux-Arts et d'Archéologie,,Place Miremont,38200,Vienne,France,fr,open,45.5239956,4.8748576,,,,2003,label:musee de france,,2908,0
4205901,6050847032.0,Atelier - Musée du Chapeau,31,Rue Martouret,42140,Chazelles-sur-Lyon,France,fr,open,45.6386575,4.395141,,,,2003,label:musee de france,,15387,3203
4214701,163997717.0,Musée d'Allard,,Avenue d'Allard,42600,Montbrison,France,fr,open,45.6082165,4.061633719569123,,,,2003,label:musee de france,,5344,5600
4227901,2471969138.0,Musée des Civilisations : Daniel Pouget,,Square de la Résistance,42170,Saint-Just-Saint-Rambert,France,fr,open,45.5008625,4.2426518,,,,2003,label:musee de france,,4431,676
6938101,62277312.0,Musée d'Art Contemporain de Lyon,,Allée Achille Lignon,69006,Lyon,France,fr,open,45.7842186,4.852469746082954,,,,2003,label:musee de france,,14950,20062
6923501,131339006.0,Musée Archéologique,,D 502,69560,Saint-Romain-en-Gal,France,fr,open,45.5291012,4.870453852740197,,,,2003,label:musee de france,,34089,34405
6730001,58887086.0,Musée de la Chartreuse,,Rue des Étudiants,67120,Molsheim,France,fr,open,48.5428428,7.490422123361975,,,,2003,label:musee de france,,2696,0
6748209,40220422.0,Musée d'Art Moderne et Contemporain de Strasbourg,,Place Hans-Jean Arp,67003,Strasbourg,France,fr,open,48.5794799,7.736099647631168,,,,2003,label:musee de france,,48051,94926
6748204,239825781.0,Musée des Arts Décoratifs,,Place du Marché aux Poissons,67065,Strasbourg,France,fr,open,48.5807532,7.7523558,,,,2003,label:musee de france,,13565,38813
6748205,222359.0,Cabinet des Estampes et des Dessins,,Passage Hans Haug,67065,Strasbourg,France,fr,open,48.58102195,7.750841658661065,,,,2003,label:musee de france,,13163,21785
6751301,,Musée J.F. Oberlin,,,,WALDERSBACH,France,fr,open,,,,,,2003,label:musee de france,,5715,12163
6754401,167263621.0,Musée Westercamp,,Rue du Musée,67160,Wissembourg,France,fr,closed,49.0389525,7.944872205882353,,,,2003,label:musee de france,,0,0
6822401,343385574.0,Musée des Beaux-Arts,,Rue Guillaume Tell,68100,Mulhouse,France,fr,open,47.7457898,7.3384212,,,,2003,label:musee de france,,0,9327
6822406,,Musée du Sapeur Pompier d'Alsace,,,,MULHOUSE,France,fr,closed,,,,,,2003,label:musee de france,,0,0
6833401,218472174.0,Musée des Amis de Thann,,Rue du Parc,68470,Husseren-Wesserling,France,fr,open,47.885102,6.996263986308496,,,,2003,label:musee de france,,592,1317
2429101,,Musée Eugène Le Roy et des Vieux Métiers,,,,MONTIGNAC,France,fr,closed,,,,,,2003,label:musee de france,,0,0
2432201,461159767.0,Musée du Périgord,,Rue Fénelon,24000,Périgueux,France,fr,open,45.1858217,0.7236234,,,,2003,label:musee de france,,3750,24535
3306304,80024893.0,Musée d'Aquitaine,,Musée d'Aquitaine,33000,Bordeaux,France,fr,open,44.8356189,-0.5746906101232725,,,,2003,label:musee de france,,34019,77900
3306309,79979931.0,Centre National Jean Moulin,,Place Jean Moulin,33000,Bordeaux,France,fr,open,44.83869155,-0.5776727923278906,,,,2003,label:musee de france,,0,20013
3306701,,Musée de la Voiture à Cheval,,,,BOURG-SUR-GIRONDE,France,fr,open,,,,,,2003,label:musee de france,,2657,664
4700101,,Musée des Beaux-Arts,,,,AGEN,France,fr,open,,,,,,2003,label:musee de france,,17353,0
4729201,5827779554.0,Musée de Préhistoire Mésolithique Laurent Coulonges,,D 68,47500,Sauveterre-la-Lémance,France,fr,open,44.5904194,1.0137463,,,,2003,label:musee de france,,1999,679
6416001,209763123.0,Musée Edmond Rostand,,Avenue du Docteur Alexandre Camino,64250,Larressore,France,fr,open,43.36763065,-1.422666450245681,,,,2003,label:musee de france,,60069,1697
6444502,62924897.0,Musée Bernadotte,8,Rue Tran,64000,Pau,France,fr,open,43.2973383,-0.372560929035876,,,,2003,label:musee de france,,1993,1417
